"filename", "language", "Batch", "Shell Script", "Python", "C++", "PowerShell", "Properties", "Markdown", "TypeScript", "JSON with Comments", "XML", "JavaScript", "JSON", "TypeScript JSX", "PostCSS", "C", "reStructuredText", "Skill", "Assembly", "Ini", "comment", "blank", "total"
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\npy_os.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 43
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\numpyconfig.h", "C++", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 15, 186
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\random\bitgen.h", "C++", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 21
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\random\distributions.h", "C++", 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 29, 210
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\random\libdivide.h", "C++", 0, 0, 0, 1422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 415, 243, 2080
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\ufuncobject.h", "C++", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 48, 344
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\include\numpy\utils.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 38
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\lib\npy-pkg-config\mlib.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 3, 13
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\lib\npy-pkg-config\npymath.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 4, 21
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\memmap.py", "Python", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 28, 364
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\memmap.pyi", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\multiarray.py", "Python", 0, 0, 802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 785, 154, 1741
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\multiarray.pyi", "Python", 0, 0, 1245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 62, 1329
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\numeric.py", "Python", 0, 0, 1309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1154, 309, 2772
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\numeric.pyi", "Python", 0, 0, 1215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 1277
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\numerictypes.py", "Python", 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333, 62, 634
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\numerictypes.pyi", "Python", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 197
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\overrides.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 28, 189
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\overrides.pyi", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 48
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\printoptions.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 33
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\printoptions.pyi", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 29
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\records.py", "Python", 0, 0, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 104, 1089
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\records.pyi", "Python", 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 341
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\shape_base.py", "Python", 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 696, 73, 997
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\shape_base.pyi", "Python", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 183
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\strings.py", "Python", 0, 0, 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 761, 229, 1814
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\strings.pyi", "Python", 0, 0, 495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41, 537
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\_locales.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 73
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\_natype.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37, 145
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\data\generate_umath_validation_data.cpp", "C++", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 171
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\examples\cython\setup.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 40
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\limited_api1.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\limited_api_latest.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 4, 20
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\setup.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 25
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test__exceptions.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 91
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_abc.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_api.py", "Python", 0, 0, 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 107, 656
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_argparse.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 91
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_array_api_info.py", "Python", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 114
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_array_coercion.py", "Python", 0, 0, 566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 167, 929
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_array_interface.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 29, 223
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_arraymethod.py", "Python", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 85
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_arrayobject.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 96
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_arrayprint.py", "Python", 0, 0, 1090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 163, 1325
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_casting_floatingpoint_errors.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 155
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_casting_unittests.py", "Python", 0, 0, 674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 139, 956
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_conversion_utils.py", "Python", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 44, 210
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_cpu_dispatcher.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 49
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_cpu_features.py", "Python", 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 8, 483
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_custom_dtypes.py", "Python", 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 83, 394
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_cython.py", "Python", 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 91, 368
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_datetime.py", "Python", 0, 0, 2146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353, 301, 2800
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_defchararray.py", "Python", 0, 0, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 157, 859
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_deprecations.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 97, 468
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_dlpack.py", "Python", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44, 191
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_dtype.py", "Python", 0, 0, 1569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 308, 2111
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_einsum.py", "Python", 0, 0, 951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 222, 1360
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_errstate.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 132
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_extint128.py", "Python", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46, 218
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_finfo.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 87
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_function_base.py", "Python", 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 82, 505
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_getlimits.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 37, 172
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_half.py", "Python", 0, 0, 422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 98, 594
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_hashtable.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 37
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_indexerrors.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 123
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_indexing.py", "Python", 0, 0, 1115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 261, 1693
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_item_selection.py", "Python", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 168
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_limited_api.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 103
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_longdouble.py", "Python", 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 84, 371
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_mem_overlap.py", "Python", 0, 0, 632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 227, 934
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_mem_policy.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 6, 454
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_memmap.py", "Python", 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 37, 249
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_multiarray.py", "Python", 0, 0, 8353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1008, 1668, 11029
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_multiprocessing.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 56
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_multithreading.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 86, 407
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_nditer.py", "Python", 0, 0, 2640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 428, 3550
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_nep50_promotions.py", "Python", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 72, 288
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_numeric.py", "Python", 0, 0, 3236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 393, 673, 4302
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_numerictypes.py", "Python", 0, 0, 458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 101, 651
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_overrides.py", "Python", 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 192, 801
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_print.py", "Python", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 34, 203
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_protocols.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 47
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_records.py", "Python", 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 83, 545
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_regression.py", "Python", 0, 0, 1898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 405, 2678
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_scalar_ctors.py", "Python", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 204
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_scalar_methods.py", "Python", 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 329
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_scalarbuffer.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 154
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_scalarinherit.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 106
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_scalarmath.py", "Python", 0, 0, 834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 174, 1169
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_scalarprint.py", "Python", 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 47, 404
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_shape_base.py", "Python", 0, 0, 722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 131, 905
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_simd.py", "Python", 0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 141, 1346
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_simd_module.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 106
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_stringdtype.py", "Python", 0, 0, 1431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 310, 1857
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_strings.py", "Python", 0, 0, 1370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 136, 1524
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_ufunc.py", "Python", 0, 0, 2414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 540, 469, 3423
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_umath.py", "Python", 0, 0, 3828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 418, 734, 4980
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_umath_accuracy.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 93
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_umath_complex.py", "Python", 0, 0, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 125, 632
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\tests\test_unicode.py", "Python", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 83, 370
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\umath.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 61
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_core\umath.pyi", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 233
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_distributor_init.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 16
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_distributor_init.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_expired_attrs_2_0.py", "Python", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 79
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_expired_attrs_2_0.pyi", "Python", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 62
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_globals.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 23, 122
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_globals.pyi", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_pyinstaller\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_pyinstaller\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\numpy\_pyinstaller\hook-numpy.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 37
